direction,opt,project,binary,function,arch,ged_base,ged_var,src_nodes,approximated
worsened,O0,openssh-portable,ssh-keysign,sshkey_type_is_valid_ca,x86-64,6.0,8.0,3,False
worsened,O0,openssh-portable,ssh-pkcs11-helper,sshkey_type_is_valid_ca,x86-64,6.0,8.0,3,False
worsened,O0,openssh-portable,ssh-sk-helper,sshkey_type_is_valid_ca,x86-64,6.0,8.0,3,False
worsened,O0,openssh-portable,sshd,sshkey_type_is_valid_ca,x86-64,6.0,8.0,3,False
worsened,O0,openssh-portable,ssh,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-add,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-agent,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-keygen,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-keyscan,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-keysign,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-pkcs11-helper,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,ssh-sk-helper,sshkey_verify,x86-64,13.0,14.0,14,False
worsened,O0,openssh-portable,sshd,sshkey_verify,x86-64,13.0,14.0,14,False
to_perfect,O0,openssh-portable,ssh-keygen,sshsig_check_hashalg,x86-64,2.0,0.0,5,False
worsened,O0,openssh-portable,ssh,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-add,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-agent,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-keygen,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-keyscan,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-keysign,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-pkcs11-helper,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-sk-helper,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,sshd,sshsk_free_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,ssh-sk-helper,sshsk_free_sk_resident_keys,x86-64,2.0,12.0,8,False
worsened,O0,openssh-portable,sshd,store_lastlog_message,x86-64,6.0,9.0,8,False
improved,O0,openssh-portable,scp,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,sftp,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,sftp-server,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-add,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-agent,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-keygen,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-keyscan,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-keysign,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-pkcs11-helper,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,ssh-sk-helper,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,sshd,strcmp_maybe_null,x86-64,17.0,13.0,13,False
improved,O0,openssh-portable,scp,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,sftp,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,sftp-server,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-add,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-agent,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-keygen,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-keyscan,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-keysign,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-pkcs11-helper,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh-sk-helper,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,sshd,sys_tun_infilter,x86-64,10.0,8.0,11,False
improved,O0,openssh-portable,ssh,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-add,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-agent,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-keygen,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-keyscan,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-keysign,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-pkcs11-helper,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,ssh-sk-helper,to_blob_buf,x86-64,21.0,19.0,54,True
improved,O0,openssh-portable,sshd,to_blob_buf,x86-64,21.0,19.0,54,True
worsened,O0,openssh-portable,ssh,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-add,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-agent,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-keygen,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-keyscan,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-keysign,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-pkcs11-helper,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,ssh-sk-helper,translate_libcrypto_error,x86-64,19.0,20.0,10,False
worsened,O0,openssh-portable,sshd,translate_libcrypto_error,x86-64,19.0,20.0,10,False
to_perfect,O0,openssh-portable,ssh,try_identity,x86-64,2.0,0.0,7,False
worsened,O0,openssh-portable,ssh-keygen,type_bits_valid,x86-64,42.0,43.0,21,False
worsened,O0,openssh-portable,sshd,user_cert_trusted_ca,x86-64,16.0,18.0,41,False
worsened,O0,openssh-portable,sshd,userauth_none,x86-64,9.0,15.0,11,False
off_perfect,O0,openssh-portable,ssh-keygen,write_checkpoint,x86-64,0.0,11.0,15,False
worsened,O0,rsyslog,rsyslogd,clearPidFile,x86-64,6.0,7.0,3,False
to_perfect,O0,rsyslog,rsyslogd,msgConsumer,x86-64,9.0,0.0,6,False
to_perfect,O0,rsyslog,rsyslogd,parseRFCStructuredData,x86-64,2.0,0.0,30,False
improved,O0,rsyslog,rsyslogd,populateUsers,x86-64,28.0,24.0,38,False
worsened,O0,rsyslog,rsyslogd,queryEtryPt,x86-64,9.0,13.0,54,False
to_perfect,O0,rsyslog,rsyslogd,returnToOriginalNs,x86-64,10.0,0.0,7,False
improved,O0,rsyslog,rsyslogd,tryResume,x86-64,21.0,8.0,17,False
worsened,O0,rsyslog,rsyslogd,writePipe,x86-64,12.0,13.0,10,False
to_perfect,O0,shadow,newusers,add_passwd,x86-64,2.0,0.0,7,False
improved,O0,shadow,chage,check_flags,x86-64,46.0,13.0,5,False
worsened,O0,shadow,groupadd,check_flags,x86-64,11.0,12.0,14,False
worsened,O0,shadow,groupmod,check_new_gid,x86-64,5.0,12.0,6,False
worsened,O0,shadow,gpasswd,check_perms,x86-64,6.0,12.0,11,False
improved,O0,shadow,newgrp,check_perms,x86-64,12.0,10.0,32,False
improved,O0,shadow,pwck,close_files,x86-64,31.0,18.0,40,False
worsened,O0,shadow,useradd,close_group_files,x86-64,15.0,21.0,20,False
worsened,O0,shadow,useradd,faillog_reset,x86-64,19.0,30.0,33,False
worsened,O0,shadow,chfn,get_old_fields,x86-64,22.0,27.0,17,False
improved,O0,shadow,chpasswd,get_salt,x86-64,21.0,16.0,18,False
improved,O0,shadow,groupadd,grp_update,x86-64,14.0,13.0,15,False
improved,O0,shadow,groupmod,grp_update,x86-64,13.0,7.0,35,False
to_perfect,O0,shadow,userdel,is_owner,x86-64,2.0,0.0,7,False
worsened,O0,shadow,useradd,lastlog_reset,x86-64,19.0,28.0,35,False
improved,O0,shadow,passwd,main,x86-64,9.0,7.0,112,True
to_perfect,O0,shadow,chage,new_fields,x86-64,10.0,0.0,35,False
worsened,O0,shadow,groupadd,open_files,x86-64,14.0,17.0,25,False
worsened,O0,shadow,groupdel,open_files,x86-64,14.0,17.0,25,False
worsened,O0,shadow,groupmod,open_files,x86-64,12.0,22.0,30,False
worsened,O0,shadow,newusers,open_files,x86-64,8.0,11.0,36,False
off_perfect,O0,shadow,faillog,print_one,x86-64,0.0,11.0,27,False
off_perfect,O0,shadow,lastlog,print_one,x86-64,0.0,13.0,22,False
worsened,O0,shadow,groupmems,process_flags,x86-64,16.0,17.0,18,False
improved,O0,shadow,login,process_flags,x86-64,13.0,12.0,25,False
worsened,O0,shadow,usermod,process_flags,x86-64,82.0,88.0,163,True
worsened,O0,shadow,gpasswd,update_group,x86-64,8.0,9.0,5,False
off_perfect,O0,shadow,usermod,update_lastlog,x86-64,0.0,10.0,25,False
improved,O0,shadow,usermod,usr_update,x86-64,68.0,47.0,24,False
to_perfect,O0,shadow,newgidmap,verify_range,x86-64,2.0,0.0,9,False
to_perfect,O0,shadow,newuidmap,verify_range,x86-64,2.0,0.0,9,False
worsened,O0,shadow,groupmems,whoami,x86-64,4.0,8.0,7,False
improved,O0,sysvinit,shutdown,file_isatty,x86-64,26.0,10.0,33,False
improved,O0,sysvinit,wall,file_isatty,x86-64,26.0,10.0,33,False
worsened,O0,sysvinit,halt,flush_cache_ext,x86-64,13.0,15.0,19,False
worsened,O0,sysvinit,init,get_record,x86-64,7.0,8.0,77,True
worsened,O0,sysvinit,init,get_string,x86-64,10.0,12.0,9,False
improved,O0,sysvinit,shutdown,hardsleep,x86-64,8.0,3.0,5,False
worsened,O0,sysvinit,killall5,init_nfs,x86-64,5.0,12.0,21,False
worsened,O0,sysvinit,init,initcmd_setenv,x86-64,17.0,19.0,24,False
improved,O0,sysvinit,last,list,x86-64,4.0,3.0,73,True
improved,O0,sysvinit,last,parsetm,x86-64,13.0,4.0,17,False
improved,O0,sysvinit,init,start_if_needed,x86-64,14.0,10.0,26,False
to_perfect,O0,sysvinit,utmpdump,strtotime,x86-64,2.0,0.0,7,False
improved,O0,sysvinit,sulogin,valid,x86-64,14.0,5.0,64,True
worsened,O0,sysvinit,halt,write_wtmp,x86-64,48.0,50.0,19,False
off_perfect,O0,sysvinit,init,write_wtmp,x86-64,0.0,8.0,19,False
worsened,O0,sysvinit,shutdown,write_wtmp,x86-64,48.0,50.0,19,False
improved,O0,sysvinit,utmpdump,xcleanse,x86-64,8.0,3.0,11,False
worsened,O0,tar,tar,acls_one_line,x86-64,38.0,48.0,33,False
worsened,O0,tar,tar,all_names_found,x86-64,10.0,12.0,21,False
worsened,O0,tar,tar,bzr_addfn,x86-64,2.0,7.0,14,False
worsened,O0,tar,tar,cachedir_file_p,x86-64,10.0,12.0,3,False
worsened,O0,tar,tar,check_tty,x86-64,7.0,10.0,9,False
worsened,O0,tar,tar,checkpoint_finish,x86-64,6.0,7.0,3,False
worsened,O0,tar,tar,checkpoint_run,x86-64,5.0,8.0,4,False
improved,O0,tar,tar,chopslash,x86-64,8.0,3.0,5,False
worsened,O0,tar,tar,compare_directory_meta,x86-64,10.0,12.0,3,False
improved,O0,tar,tar,contains_dot_dot,x86-64,7.0,2.0,13,False
to_perfect,O0,tar,tar,decode_num,x86-64,4.0,0.0,9,False
worsened,O0,tar,tar,decx,x86-64,9.0,15.0,10,False
improved,O0,tar,tar,diff_link,x86-64,7.0,5.0,6,False
to_perfect,O0,tar,tar,drop_volume_label_suffix,x86-64,5.0,0.0,13,False
improved,O0,tar,tar,dump_dir0,x86-64,20.0,17.0,41,False
improved,O0,tar,tar,dump_file0,x86-64,23.0,22.0,137,True
to_perfect,O0,tar,tar,dump_hard_link,x86-64,9.0,0.0,14,False
improved,O0,tar,tar,dumpdir_ok,x86-64,40.0,39.0,49,False
improved,O0,tar,tar,fd_chmod,x86-64,11.0,10.0,23,False
worsened,O0,tar,tar,file_count_links,x86-64,7.0,9.0,14,False
improved,O0,tar,tar,file_dumpable_p,x86-64,24.0,17.0,13,False
worsened,O0,tar,tar,from_header,x86-64,31.0,33.0,107,True
worsened,O0,tar,tar,getwidth,x86-64,3.0,5.0,8,False
worsened,O0,tar,tar,git_addfn,x86-64,2.0,7.0,12,False
to_perfect,O0,tar,tar,guess_seekable_archive,x86-64,4.0,0.0,11,False
worsened,O0,tar,tar,hg_addfn,x86-64,6.0,13.0,22,False
improved,O0,tar,tar,implemented,x86-64,12.0,10.0,7,False
improved,O0,tar,tar,mark_after_links,x86-64,8.0,3.0,7,False
improved,O0,tar,tar,maybe_backup_file,x86-64,12.0,8.0,32,False
improved,O0,tar,tar,must_be_dot_or_slash,x86-64,10.0,4.0,19,False
worsened,O0,tar,tar,name_match,x86-64,16.0,18.0,23,False
worsened,O0,tar,tar,name_scan,x86-64,11.0,13.0,9,False
improved,O0,tar,tar,oldgnu_add_sparse,x86-64,8.0,2.0,13,False
worsened,O0,tar,tar,oldgnu_store_sparse_info,x86-64,8.0,9.0,5,False
to_perfect,O0,tar,tar,open_failure_recover,x86-64,9.0,0.0,14,False
worsened,O0,tar,tar,pax_sparse_member_p,x86-64,10.0,12.0,3,False
improved,O0,tar,tar,remove_any_file,x86-64,35.0,31.0,24,False
worsened,O0,tar,tar,replace_prefix,x86-64,7.0,8.0,8,False
worsened,O0,tar,tar,restore_parent_fd,x86-64,6.0,10.0,21,False
worsened,O0,tar,tar,set_mode,x86-64,9.0,12.0,8,False
improved,O0,tar,tar,set_old_files_option,x86-64,10.0,5.0,7,False
improved,O0,tar,tar,set_subcommand_option,x86-64,10.0,2.0,7,False
improved,O0,tar,tar,set_use_compress_program_option,x86-64,12.0,7.0,9,False
worsened,O0,tar,tar,set_xattr,x86-64,16.0,18.0,10,False
improved,O0,tar,tar,sparse_dump_file,x86-64,17.0,11.0,11,False
improved,O0,tar,tar,sparse_extract_file,x86-64,12.0,6.0,7,False
improved,O0,tar,tar,sparse_extract_region,x86-64,9.0,5.0,16,False
improved,O0,tar,tar,sparse_skip_file,x86-64,12.0,6.0,3,False
improved,O0,tar,tar,start_header,x86-64,31.0,28.0,133,True
worsened,O0,tar,tar,sys_compare_links,x86-64,10.0,12.0,3,False
improved,O0,tar,tar,sys_detect_dev_null_output,x86-64,18.0,2.0,11,False
to_perfect,O0,tar,tar,sys_save_archive_dev_ino,x86-64,2.0,0.0,5,False
improved,O0,tar,tar,sys_wait_command,x86-64,14.0,6.0,21,False
to_perfect,O0,tar,tar,tar_checksum,x86-64,2.0,0.0,15,False
improved,O0,tar,tar,tar_copy_str,x86-64,11.0,8.0,4,False
improved,O0,tar,tar,write_record,x86-64,9.0,5.0,7,False
improved,O0,tar,tar,xattrs__fd_set,x86-64,11.0,10.0,9,False
improved,O0,tar,tar,xattrs_acls_set,x86-64,7.0,5.0,8,False
worsened,O0,tar,tar,xattrs_kw_excluded,x86-64,10.0,12.0,3,False
worsened,O0,tar,tar,xattrs_masked_out,x86-64,10.0,12.0,3,False
worsened,O0,tar,tar,xattrs_print_char,x86-64,5.0,7.0,26,False
improved,O0,tar,tar,xattrs_selinux_get,x86-64,20.0,17.0,9,False
improved,O0,tar,tar,xattrs_selinux_set,x86-64,11.0,10.0,11,False
worsened,O0,tar,tar,xattrs_xattrs_set,x86-64,11.0,12.0,10,False
worsened,O0,tar,tar,xheader_store,x86-64,5.0,12.0,10,False
worsened,O0,x0r-usb,x0r-usb,IRC_ParseAllCommands,pe-x86,6.0,8.0,13,False
improved,O0,x0r-usb,x0r-usb,WinMainCRTStartup,pe-x86,14.0,13.0,63,True
improved,O0,zlib,example,deflate,x86-64,17.0,14.0,176,True
improved,O0,zlib,example64,deflate,x86-64,17.0,14.0,176,True
improved,O0,zlib,libz.so.1.2,deflate,x86-64,17.0,14.0,176,True
improved,O0,zlib,minigzip,deflate,x86-64,17.0,14.0,176,True
improved,O0,zlib,minigzip64,deflate,x86-64,17.0,14.0,176,True
to_perfect,O0,zlib,example,deflateCopy,x86-64,2.0,0.0,15,False
to_perfect,O0,zlib,example64,deflateCopy,x86-64,2.0,0.0,15,False
to_perfect,O0,zlib,libz.so.1.2,deflateCopy,x86-64,2.0,0.0,15,False
to_perfect,O0,zlib,minigzip,deflateCopy,x86-64,2.0,0.0,15,False
to_perfect,O0,zlib,minigzip64,deflateCopy,x86-64,2.0,0.0,15,False
improved,O0,zlib,example,deflateInit2_,x86-64,26.0,14.0,55,False
improved,O0,zlib,example64,deflateInit2_,x86-64,26.0,14.0,55,False
improved,O0,zlib,libz.so.1.2,deflateInit2_,x86-64,26.0,14.0,55,False
improved,O0,zlib,minigzip,deflateInit2_,x86-64,26.0,14.0,55,False
improved,O0,zlib,minigzip64,deflateInit2_,x86-64,26.0,14.0,55,False
improved,O0,zlib,example,deflateParams,x86-64,10.0,2.0,33,False
improved,O0,zlib,example64,deflateParams,x86-64,10.0,2.0,33,False
improved,O0,zlib,libz.so.1.2,deflateParams,x86-64,10.0,2.0,33,False
improved,O0,zlib,minigzip,deflateParams,x86-64,10.0,2.0,33,False
improved,O0,zlib,minigzip64,deflateParams,x86-64,10.0,2.0,33,False
to_perfect,O0,zlib,example,deflatePrime,x86-64,4.0,0.0,12,False
to_perfect,O0,zlib,example64,deflatePrime,x86-64,4.0,0.0,12,False
to_perfect,O0,zlib,libz.so.1.2,deflatePrime,x86-64,4.0,0.0,12,False
to_perfect,O0,zlib,minigzip,deflatePrime,x86-64,4.0,0.0,12,False
to_perfect,O0,zlib,minigzip64,deflatePrime,x86-64,4.0,0.0,12,False
improved,O0,zlib,example,deflateSetDictionary,x86-64,11.0,5.0,25,False
improved,O0,zlib,example64,deflateSetDictionary,x86-64,11.0,5.0,25,False
improved,O0,zlib,libz.so.1.2,deflateSetDictionary,x86-64,11.0,5.0,25,False
improved,O0,zlib,minigzip,deflateSetDictionary,x86-64,11.0,5.0,25,False
improved,O0,zlib,minigzip64,deflateSetDictionary,x86-64,11.0,5.0,25,False
to_perfect,O0,zlib,example,deflateSetHeader,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,example64,deflateSetHeader,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,libz.so.1.2,deflateSetHeader,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,minigzip,deflateSetHeader,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,minigzip64,deflateSetHeader,x86-64,2.0,0.0,5,False
improved,O0,zlib,example,deflateStateCheck,x86-64,22.0,6.0,27,False
improved,O0,zlib,example64,deflateStateCheck,x86-64,22.0,6.0,27,False
improved,O0,zlib,libz.so.1.2,deflateStateCheck,x86-64,22.0,6.0,27,False
improved,O0,zlib,minigzip,deflateStateCheck,x86-64,22.0,6.0,27,False
improved,O0,zlib,minigzip64,deflateStateCheck,x86-64,22.0,6.0,27,False
improved,O0,zlib,example,detect_data_type,x86-64,7.0,5.0,19,False
improved,O0,zlib,example64,detect_data_type,x86-64,7.0,5.0,19,False
improved,O0,zlib,libz.so.1.2,detect_data_type,x86-64,7.0,5.0,19,False
improved,O0,zlib,minigzip,detect_data_type,x86-64,7.0,5.0,19,False
improved,O0,zlib,minigzip64,detect_data_type,x86-64,7.0,5.0,19,False
worsened,O0,zlib,example,gz_error,x86-64,5.0,13.0,15,False
worsened,O0,zlib,example64,gz_error,x86-64,5.0,13.0,15,False
worsened,O0,zlib,libz.so.1.2,gz_error,x86-64,5.0,13.0,15,False
worsened,O0,zlib,minigzip,gz_error,x86-64,5.0,13.0,15,False
worsened,O0,zlib,minigzip64,gz_error,x86-64,5.0,13.0,15,False
worsened,O0,zlib,example,gz_fetch,x86-64,13.0,18.0,17,False
worsened,O0,zlib,example64,gz_fetch,x86-64,13.0,18.0,17,False
worsened,O0,zlib,libz.so.1.2,gz_fetch,x86-64,13.0,18.0,17,False
worsened,O0,zlib,minigzip,gz_fetch,x86-64,13.0,18.0,17,False
worsened,O0,zlib,minigzip64,gz_fetch,x86-64,13.0,18.0,17,False
off_perfect,O0,zlib,example,gzclearerr,x86-64,0.0,8.0,9,False
off_perfect,O0,zlib,example64,gzclearerr,x86-64,0.0,8.0,9,False
off_perfect,O0,zlib,libz.so.1.2,gzclearerr,x86-64,0.0,8.0,9,False
off_perfect,O0,zlib,minigzip,gzclearerr,x86-64,0.0,8.0,9,False
off_perfect,O0,zlib,minigzip64,gzclearerr,x86-64,0.0,8.0,9,False
to_perfect,O0,zlib,example,gzdopen,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,example64,gzdopen,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,libz.so.1.2,gzdopen,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,minigzip,gzdopen,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,minigzip64,gzdopen,x86-64,2.0,0.0,5,False
to_perfect,O0,zlib,example,gzflush,x86-64,4.0,0.0,14,False
to_perfect,O0,zlib,example64,gzflush,x86-64,4.0,0.0,14,False
to_perfect,O0,zlib,libz.so.1.2,gzflush,x86-64,4.0,0.0,14,False
to_perfect,O0,zlib,minigzip,gzflush,x86-64,4.0,0.0,14,False
to_perfect,O0,zlib,minigzip64,gzflush,x86-64,4.0,0.0,14,False
improved,O0,zlib,example,gzfread,x86-64,7.0,5.0,14,False
improved,O0,zlib,example64,gzfread,x86-64,7.0,5.0,14,False
improved,O0,zlib,libz.so.1.2,gzfread,x86-64,7.0,5.0,14,False
improved,O0,zlib,minigzip,gzfread,x86-64,7.0,5.0,14,False
improved,O0,zlib,minigzip64,gzfread,x86-64,7.0,5.0,14,False
improved,O0,zlib,example,gzfwrite,x86-64,7.0,5.0,12,False
improved,O0,zlib,example64,gzfwrite,x86-64,7.0,5.0,12,False
improved,O0,zlib,libz.so.1.2,gzfwrite,x86-64,7.0,5.0,12,False
improved,O0,zlib,minigzip,gzfwrite,x86-64,7.0,5.0,12,False
improved,O0,zlib,minigzip64,gzfwrite,x86-64,7.0,5.0,12,False
improved,O0,zlib,example,gzgetc,x86-64,5.0,3.0,14,False
improved,O0,zlib,example64,gzgetc,x86-64,5.0,3.0,14,False
improved,O0,zlib,libz.so.1.2,gzgetc,x86-64,5.0,3.0,14,False
improved,O0,zlib,minigzip,gzgetc,x86-64,5.0,3.0,14,False
improved,O0,zlib,minigzip64,gzgetc,x86-64,5.0,3.0,14,False
improved,O0,zlib,example,gzgets,x86-64,9.0,5.0,32,False
improved,O0,zlib,example64,gzgets,x86-64,9.0,5.0,32,False
improved,O0,zlib,libz.so.1.2,gzgets,x86-64,9.0,5.0,32,False
improved,O0,zlib,minigzip,gzgets,x86-64,9.0,5.0,32,False
improved,O0,zlib,minigzip64,gzgets,x86-64,9.0,5.0,32,False
to_perfect,O0,zlib,example,gzputc,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,example64,gzputc,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,libz.so.1.2,gzputc,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,minigzip,gzputc,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,minigzip64,gzputc,x86-64,2.0,0.0,17,False
improved,O0,zlib,example,gzputs,x86-64,7.0,5.0,14,False
improved,O0,zlib,example64,gzputs,x86-64,7.0,5.0,14,False
improved,O0,zlib,libz.so.1.2,gzputs,x86-64,7.0,5.0,14,False
improved,O0,zlib,minigzip,gzputs,x86-64,7.0,5.0,14,False
improved,O0,zlib,minigzip64,gzputs,x86-64,7.0,5.0,14,False
to_perfect,O0,zlib,example,gzread,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,example64,gzread,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,libz.so.1.2,gzread,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,minigzip,gzread,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,minigzip64,gzread,x86-64,2.0,0.0,17,False
to_perfect,O0,zlib,example,gzrewind,x86-64,2.0,0.0,11,False
to_perfect,O0,zlib,example64,gzrewind,x86-64,2.0,0.0,11,False
to_perfect,O0,zlib,libz.so.1.2,gzrewind,x86-64,2.0,0.0,11,False
to_perfect,O0,zlib,minigzip,gzrewind,x86-64,2.0,0.0,11,False
to_perfect,O0,zlib,minigzip64,gzrewind,x86-64,2.0,0.0,11,False
to_perfect,O0,zlib,example,gzsetparams,x86-64,2.0,0.0,20,False
to_perfect,O0,zlib,example64,gzsetparams,x86-64,2.0,0.0,20,False
to_perfect,O0,zlib,libz.so.1.2,gzsetparams,x86-64,2.0,0.0,20,False
to_perfect,O0,zlib,minigzip,gzsetparams,x86-64,2.0,0.0,20,False
to_perfect,O0,zlib,minigzip64,gzsetparams,x86-64,2.0,0.0,20,False
worsened,O0,zlib,example,gzungetc,x86-64,3.0,5.0,23,False
worsened,O0,zlib,example64,gzungetc,x86-64,3.0,5.0,23,False
worsened,O0,zlib,libz.so.1.2,gzungetc,x86-64,3.0,5.0,23,False
worsened,O0,zlib,minigzip,gzungetc,x86-64,3.0,5.0,23,False
worsened,O0,zlib,minigzip64,gzungetc,x86-64,3.0,5.0,23,False
to_perfect,O0,zlib,example,gzvprintf,x86-64,6.0,0.0,26,False
to_perfect,O0,zlib,example64,gzvprintf,x86-64,6.0,0.0,26,False
to_perfect,O0,zlib,libz.so.1.2,gzvprintf,x86-64,6.0,0.0,26,False
