direction,slice,function,base,test
better,tar::O2-noinline::tar,gid_decoder,0.0,0.4
better,tar::O2-noinline::tar,uid_decoder,0.0,0.4
better,tar::O2-noinline::tar,gid_coder,0.0,0.25
better,tar::O2-noinline::tar,uid_coder,0.0,0.25
better,tar::O2-noinline::tar,code_num,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,xheader_store,0.0,0.25
better,tar::O2-noinline::tar,find_directory,0.0,0.25
better,tar::O2-noinline::tar,attach_directory,0.0,0.3333333333333333
better,tar::O2-noinline::tar,note_directory,0.375,0.5
better,tar::O2-noinline::tar,read_timespec,0.5,0.75
better,tar::O2-noinline::tar,try_purge_directory,0.07692307692307693,0.15384615384615385
better,tar::O2-noinline::tar,print_for_mkdir,0.3333333333333333,0.5
better,tar::O2-noinline::tar,assign_string,0.0,0.5
better,tar::O2-noinline::tar,blocking_read,0.2,0.4
better,tar::O2-noinline::tar,blocking_write,0.16666666666666666,0.3333333333333333
better,tar::O2-noinline::tar,file_removed_diag,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,tar_savedir,0.125,0.25
better,tar::O2-noinline::tar,handle_file_selection_option,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,make_name,0.0,0.5
better,tar::O2-noinline::tar,regex_usage_warning,0.0,0.5
better,tar::O2-noinline::tar,add_starting_file,0.0,0.3333333333333333
better,tar::O2-noinline::tar,name_match,0.0,0.5
better,tar::O2-noinline::tar,name_scan,0.0,0.5
better,tar::O2-noinline::tar,find_compression_program,0.0,0.3333333333333333
better,tar::O2-noinline::tar,strip_compression_suffix,0.14285714285714285,0.2857142857142857
better,tar::O2-noinline::tar,stat_to_env,0.3333333333333333,0.6666666666666666
better,tar::O2-noinline::tar,sys_exec_command,0.25,0.5
better,tar::O2-noinline::tar,sys_exec_checkpoint_script,0.5,0.6666666666666666
better,tar::O2-noinline::tar,queue_deferred_unlink,0.0,0.2
better,tar::O2-noinline::tar,xattrs_xattrs_get,0.25,0.3333333333333333
better,tar::O2-noinline::tar,xattrs_selinux_get,0.2,0.4
better,tar::O2-noinline::tar,xattrs_selinux_set,0.2,0.4
better,tar::O2-noinline::tar,xattrs_xattrs_set,0.3333333333333333,0.5
better,tar::O2::tar,copy_string_unquote,0.0,0.16666666666666666
better,tar::O2::tar,dump_file0,0.043478260869565216,0.06521739130434782
better,tar::O2::tar,cvs_addfn,0.16666666666666666,0.3333333333333333
better,tar::O2::tar,extract_fifo,0.25,0.5
better,tar::O2::tar,extract_node,0.25,0.5
better,tar::O2::tar,extract_symlink,0.3333333333333333,0.6666666666666666
better,tar::O2::tar,assign_time_option,0.3333333333333333,0.5
better,tar::O2::tar,xheader_xattr__add,0.4,0.6
better,tar::O2::tar,mtime_decoder,0.0,0.4
better,tar::O2::tar,ctime_decoder,0.0,0.4
better,tar::O2::tar,atime_decoder,0.0,0.4
better,tar::O2::tar,gid_decoder,0.0,0.4
better,tar::O2::tar,uid_decoder,0.0,0.4
better,tar::O2::tar,size_decoder,0.1,0.3
better,tar::O2::tar,volume_size_decoder,0.1,0.3
better,tar::O2::tar,sparse_minor_decoder,0.0,0.2
better,tar::O2::tar,sparse_major_decoder,0.0,0.2
better,tar::O2::tar,volume_offset_decoder,0.1,0.3
better,tar::O2::tar,sparse_size_decoder,0.0,0.2
better,tar::O2::tar,sparse_numblocks_decoder,0.1,0.3
better,tar::O2::tar,decg,0.1,0.3
better,tar::O2::tar,code_string,0.0,0.2857142857142857
better,tar::O2::tar,xattr_coder,0.0,0.16666666666666666
better,tar::O2::tar,xattr_acls_d_coder,0.0,0.25
better,tar::O2::tar,xattr_acls_a_coder,0.0,0.25
better,tar::O2::tar,dumpdir_coder,0.0,0.25
better,tar::O2::tar,mtime_coder,0.0,0.125
better,tar::O2::tar,ctime_coder,0.0,0.14285714285714285
better,tar::O2::tar,atime_coder,0.0,0.14285714285714285
better,tar::O2::tar,sparse_offset_coder,0.0,0.125
better,tar::O2::tar,sparse_major_coder,0.0,0.16666666666666666
better,tar::O2::tar,sparse_minor_coder,0.0,0.16666666666666666
better,tar::O2::tar,volume_size_coder,0.0,0.125
better,tar::O2::tar,uid_coder,0.0,0.1111111111111111
better,tar::O2::tar,sparse_numblocks_coder,0.0,0.16666666666666666
better,tar::O2::tar,gid_coder,0.0,0.1111111111111111
better,tar::O2::tar,sparse_numbytes_coder,0.0,0.125
better,tar::O2::tar,volume_filename_decoder,0.0,0.2
better,tar::O2::tar,volume_label_decoder,0.0,0.2
better,tar::O2::tar,linkpath_decoder,0.0,0.16666666666666666
better,tar::O2::tar,xattr_selinux_decoder,0.0,0.16666666666666666
better,tar::O2::tar,uname_decoder,0.0,0.16666666666666666
better,tar::O2::tar,gname_decoder,0.0,0.16666666666666666
better,tar::O2::tar,sparse_path_decoder,0.0,0.16666666666666666
better,tar::O2::tar,path_decoder,0.0,0.16666666666666666
better,tar::O2::tar,find_directory,0.0,0.25
better,tar::O2::tar,note_directory,0.25,0.3333333333333333
better,tar::O2::tar,read_timespec,0.5,0.75
better,tar::O2::tar,purge_directory,0.0,0.07142857142857142
better,tar::O2::tar,print_for_mkdir,0.3333333333333333,0.5
better,tar::O2::tar,blocking_read,0.2,0.4
better,tar::O2::tar,blocking_write,0.16666666666666666,0.3333333333333333
better,tar::O2::tar,file_removed_diag,0.3333333333333333,0.6666666666666666
better,tar::O2::tar,tar_savedir,0.125,0.25
better,tar::O2::tar,regex_usage_warning,0.0,0.5
better,tar::O2::tar,addname,0.2857142857142857,0.42857142857142855
better,tar::O2::tar,add_starting_file,0.0,0.2
better,tar::O2::tar,name_match,0.0,0.5
better,tar::O2::tar,set_compression_program_by_suffix,0.0,0.16666666666666666
better,tar::O2::tar,strip_compression_suffix,0.14285714285714285,0.2857142857142857
better,tar::O2::tar,sys_exec_checkpoint_script,0.5,0.6666666666666666
better,tar::O2::tar,confirm,0.18181818181818182,0.2727272727272727
better,tar::O2::tar,queue_deferred_unlink,0.0,0.125
better,tar::O2::tar,xattrs_xattrs_get,0.25,0.3333333333333333
better,tar::O2::tar,xattrs_selinux_get,0.2,0.4
better,tar::O2::tar,xattrs_selinux_set,0.2,0.4
better,tar::O2::tar,xattrs_xattrs_set,0.3333333333333333,0.5
worse,coreutils::O0::tail,tail_forever,0.8125,0.75
worse,grep::O2-noinline::grep,buf_has_encoding_errors,0.4,0.2
